event,datetime,currency,actual,forecast,surprise_dir,move_1h,correct_dir_1h,move_2h,correct_dir_2h,move_4h,correct_dir_4h,move_8h,correct_dir_8h,move_24h,correct_dir_24h,move_48h,correct_dir_48h
Non-Farm Employment Change,2008-11-07 13:30:00,USD,-240.0,-200.0,1,-4.0,False,-1.400000000000091,False,-4.800000000000068,False,-2.900000000000091,False,9.5,True,-7.5,False
Unemployment Rate,2008-11-07 13:30:00,USD,6.5,6.3,-1,-4.0,True,-1.400000000000091,True,-4.800000000000068,True,-2.900000000000091,True,9.5,False,-7.5,True
Pending Home Sales m/m,2008-11-07 16:30:00,USD,-4.6,-3.4,1,-3.3999999999999773,False,-3.3999999999999773,False,-1.1999999999999318,False,11.700000000000045,True,11.700000000000045,True,-2.5,False
Core Retail Sales m/m,2008-11-14 13:30:00,USD,-2.2,-1.1,1,14.700000000000045,True,9.700000000000045,True,12.200000000000045,True,8.300000000000068,True,2.3999999999999773,True,11.399999999999977,True
Retail Sales m/m,2008-11-14 13:30:00,USD,-2.8,-2.0,1,14.700000000000045,True,9.700000000000045,True,12.200000000000045,True,8.300000000000068,True,2.3999999999999773,True,11.399999999999977,True
Prelim UoM Consumer Sentiment,2008-11-14 14:55:00,USD,57.9,56.0,-1,-1.1999999999999318,True,6.900000000000091,False,1.2000000000000455,False,-2.7999999999999545,True,0.10000000000002274,False,-5.099999999999909,True
PPI m/m,2008-11-18 13:30:00,USD,-2.8,-1.9,1,6.099999999999909,True,2.7999999999999545,True,4.5,True,3.3999999999999773,True,22.899999999999977,True,10.599999999999909,True
TIC Long-Term Purchases,2008-11-18 14:00:00,USD,66.2,18.0,-1,6.099999999999909,False,2.7999999999999545,False,4.5,False,3.3999999999999773,False,22.899999999999977,False,10.599999999999909,False
Building Permits,2008-11-19 13:30:00,USD,0.71,0.77,1,20.800000000000068,True,9.0,True,-0.6999999999999318,False,-1.8999999999999773,False,3.5,True,53.80000000000007,True
CPI y/y,2008-11-19 13:30:00,USD,3.7,4.0,1,20.800000000000068,True,9.0,True,-0.6999999999999318,False,-1.8999999999999773,False,3.5,True,53.80000000000007,True
Core CPI m/m,2008-11-19 13:30:00,USD,-0.1,0.1,1,20.800000000000068,True,9.0,True,-0.6999999999999318,False,-1.8999999999999773,False,3.5,True,53.80000000000007,True
Unemployment Claims,2008-11-20 13:30:00,USD,542.0,508.0,-1,-8.100000000000023,True,-3.1000000000000227,True,1.3999999999999773,False,-2.8999999999999773,True,25.100000000000023,False,78.89999999999998,False
Existing Home Sales,2008-11-24 15:00:00,USD,4.98,5.02,1,11.300000000000068,True,13.399999999999977,True,5.800000000000068,True,7.600000000000023,True,-1.6999999999999318,False,-2.699999999999932,False
CB Consumer Confidence,2008-11-25 15:00:00,USD,44.9,38.0,-1,-16.899999999999977,True,-9.600000000000023,True,-9.600000000000023,True,-8.200000000000045,True,-13.899999999999977,True,-13.0,True
Core Durable Goods Orders m/m,2008-11-26 13:30:00,USD,-4.4,-1.4,1,4.199999999999932,True,1.5,True,-0.900000000000091,False,-0.8000000000000682,False,0.7999999999999545,True,-40.80000000000007,False
Unemployment Claims,2008-11-26 13:30:00,USD,529.0,534.0,1,4.199999999999932,True,1.5,True,-0.900000000000091,False,-0.8000000000000682,False,0.7999999999999545,True,-40.80000000000007,False
New Home Sales,2008-11-26 15:00:00,USD,433.0,445.0,1,-4.2999999999999545,False,-8.299999999999955,False,-7.7000000000000455,False,-8.5,False,-6.5,False,-44.799999999999955,False
ISM Manufacturing PMI,2008-12-01 15:00:00,USD,36.2,37.2,1,-6.600000000000023,False,-4.7999999999999545,False,-3.6000000000000227,False,-10.299999999999955,False,0.8999999999999773,True,0.39999999999997726,True
ADP Non-Farm Employment Change,2008-12-03 13:15:00,USD,-250.0,-200.0,1,-6.7000000000000455,False,4.7999999999999545,True,-5.800000000000068,False,-1.8000000000000682,False,-2.7000000000000455,False,-27.40000000000009,False
ISM Services PMI,2008-12-03 15:00:00,USD,37.3,42.5,1,10.100000000000023,True,9.0,True,-2.2999999999999545,False,3.5,True,2.800000000000068,True,-25.699999999999932,False
Unemployment Claims,2008-12-04 13:30:00,USD,509.0,540.0,1,7.7000000000000455,True,7.900000000000091,True,1.400000000000091,True,1.0,True,-15.099999999999909,False,5.900000000000091,True
Non-Farm Employment Change,2008-12-05 13:30:00,USD,-533.0,-320.0,1,-15.5,False,-17.40000000000009,False,-18.300000000000068,False,-10.0,False,8.0,True,7.099999999999909,True
Unemployment Rate,2008-12-05 13:30:00,USD,6.7,6.8,1,-15.5,False,-17.40000000000009,False,-18.300000000000068,False,-10.0,False,8.0,True,7.099999999999909,True
Pending Home Sales m/m,2008-12-09 15:00:00,USD,-0.7,-3.2,-1,4.5,False,7.899999999999977,False,9.399999999999977,False,11.300000000000068,False,35.30000000000007,False,63.0,False
Trade Balance,2008-12-11 13:30:00,USD,-57.2,-53.5,1,-4.2000000000000455,False,-9.0,False,-1.8000000000000682,False,-11.600000000000023,False,-6.0,False,5.899999999999977,True
Unemployment Claims,2008-12-11 13:30:00,USD,573.0,530.0,-1,-4.2000000000000455,True,-9.0,True,-1.8000000000000682,True,-11.600000000000023,True,-6.0,True,5.899999999999977,False
Core Retail Sales m/m,2008-12-12 13:30:00,USD,-1.6,-1.8,-1,9.200000000000045,False,11.200000000000045,False,5.100000000000023,False,4.2999999999999545,False,20.0,False,21.5,False
PPI m/m,2008-12-12 13:30:00,USD,-2.2,-2.0,1,9.200000000000045,True,11.200000000000045,True,5.100000000000023,True,4.2999999999999545,True,20.0,True,21.5,True
Retail Sales m/m,2008-12-12 13:30:00,USD,-1.8,-1.9,-1,9.200000000000045,False,11.200000000000045,False,5.100000000000023,False,4.2999999999999545,False,20.0,False,21.5,False
Prelim UoM Consumer Sentiment,2008-12-12 14:55:00,USD,59.1,54.8,-1,10.200000000000045,False,2.5,False,0.20000000000004547,False,8.299999999999955,False,20.100000000000023,False,20.399999999999977,False
TIC Long-Term Purchases,2008-12-15 14:00:00,USD,1.5,40.0,1,-1.2000000000000455,False,9.0,True,4.399999999999977,True,9.700000000000045,True,10.0,True,43.10000000000002,True
Building Permits,2008-12-16 13:30:00,USD,0.62,0.7,1,3.8999999999999773,True,0.8999999999999773,True,4.2999999999999545,True,23.199999999999932,True,37.19999999999993,True,24.799999999999955,True
CPI y/y,2008-12-16 13:30:00,USD,1.1,1.5,1,3.8999999999999773,True,0.8999999999999773,True,4.2999999999999545,True,23.199999999999932,True,37.19999999999993,True,24.799999999999955,True
Core CPI m/m,2008-12-16 13:30:00,USD,0.0,0.1,1,3.8999999999999773,True,0.8999999999999773,True,4.2999999999999545,True,23.199999999999932,True,37.19999999999993,True,24.799999999999955,True
Federal Funds Rate,2008-12-16 19:21:00,USD,0.25,0.5,1,16.600000000000023,True,16.199999999999932,True,10.899999999999977,True,11.199999999999932,True,25.899999999999977,True,11.100000000000023,True
Unemployment Claims,2008-12-18 13:30:00,USD,554.0,558.0,1,-21.5,False,-15.0,False,-16.600000000000023,False,-21.699999999999932,False,-38.799999999999955,False,-27.5,False
Existing Home Sales,2008-12-23 15:00:00,USD,4.49,4.9,1,-4.7000000000000455,False,-12.200000000000045,False,-5.2999999999999545,False,-3.7999999999999545,False,-1.3999999999999773,False,38.799999999999955,True
New Home Sales,2008-12-23 15:00:00,USD,407.0,417.0,1,-4.7000000000000455,False,-12.200000000000045,False,-5.2999999999999545,False,-3.7999999999999545,False,-1.3999999999999773,False,38.799999999999955,True
Core Durable Goods Orders m/m,2008-12-24 13:30:00,USD,1.2,-3.0,-1,3.7999999999999545,False,4.899999999999977,False,10.199999999999932,False,9.199999999999932,False,46.299999999999955,False,32.299999999999955,False
Unemployment Claims,2008-12-24 13:30:00,USD,586.0,552.0,-1,3.7999999999999545,False,4.899999999999977,False,10.199999999999932,False,9.199999999999932,False,46.299999999999955,False,32.299999999999955,False
CB Consumer Confidence,2008-12-30 15:00:00,USD,38.0,45.2,1,1.7999999999999545,True,-3.2000000000000455,False,-0.20000000000004547,False,1.8999999999999773,True,-10.399999999999977,False,-6.5,False
Unemployment Claims,2008-12-31 13:30:00,USD,492.0,575.0,1,-5.100000000000023,False,-2.5,False,11.299999999999955,True,9.899999999999977,True,12.199999999999932,True,-20.899999999999977,False
ISM Manufacturing PMI,2009-01-02 15:00:00,USD,32.4,35.5,1,4.7000000000000455,True,4.2999999999999545,True,4.5,True,7.5,True,-22.0,False,-14.200000000000045,False
ISM Services PMI,2009-01-06 15:00:00,USD,40.6,36.9,-1,0.0,False,6.0,False,19.0,False,18.5,False,-0.7999999999999545,True,9.100000000000023,False
Pending Home Sales m/m,2009-01-06 15:00:00,USD,-4.0,-0.9,1,0.0,False,6.0,True,19.0,True,18.5,True,-0.7999999999999545,False,9.100000000000023,True
ADP Non-Farm Employment Change,2009-01-07 13:15:00,USD,-693.0,-495.0,1,-10.700000000000045,False,-17.0,False,-17.100000000000023,False,-18.5,False,-5.100000000000023,False,-7.7000000000000455,False
Unemployment Claims,2009-01-08 13:30:00,USD,467.0,545.0,1,13.300000000000068,True,13.400000000000091,True,11.700000000000045,True,14.200000000000045,True,4.300000000000068,True,-17.699999999999932,False
Non-Farm Employment Change,2009-01-09 13:30:00,USD,-524.0,-520.0,1,-10.699999999999932,False,-4.2999999999999545,False,0.5,True,-4.2999999999999545,False,-33.299999999999955,False,-33.59999999999991,False
Unemployment Rate,2009-01-09 13:30:00,USD,7.2,7.0,-1,-10.699999999999932,True,-4.2999999999999545,True,0.5,False,-4.2999999999999545,True,-33.299999999999955,True,-33.59999999999991,True
Trade Balance,2009-01-13 13:30:00,USD,-40.4,-51.4,-1,5.800000000000068,False,4.100000000000023,False,5.300000000000068,False,1.8000000000000682,False,3.2000000000000455,False,-11.699999999999932,True
Core Retail Sales m/m,2009-01-14 13:30:00,USD,-3.1,-1.3,1,-1.5,False,-13.399999999999977,False,-11.5,False,-13.200000000000045,False,-14.600000000000023,False,9.799999999999955,True
Retail Sales m/m,2009-01-14 13:30:00,USD,-2.7,-1.2,1,-1.5,False,-13.399999999999977,False,-11.5,False,-13.200000000000045,False,-14.600000000000023,False,9.799999999999955,True
PPI m/m,2009-01-15 13:30:00,USD,-1.9,-2.0,-1,-1.2999999999999545,True,-3.099999999999909,True,-5.599999999999909,True,6.5,False,22.100000000000023,False,27.5,False
Unemployment Claims,2009-01-15 13:30:00,USD,524.0,512.0,-1,-1.2999999999999545,True,-3.099999999999909,True,-5.599999999999909,True,6.5,False,22.100000000000023,False,27.5,False
CPI y/y,2009-01-16 13:30:00,USD,0.1,-0.2,-1,6.100000000000023,False,7.100000000000023,False,9.200000000000045,False,14.900000000000091,False,7.7000000000000455,False,33.90000000000009,False
Core CPI m/m,2009-01-16 13:30:00,USD,0.0,0.1,1,6.100000000000023,True,7.100000000000023,True,9.200000000000045,True,14.900000000000091,True,7.7000000000000455,True,33.90000000000009,True
TIC Long-Term Purchases,2009-01-16 14:00:00,USD,-21.7,11.0,1,6.100000000000023,True,7.100000000000023,True,9.200000000000045,True,14.900000000000091,True,7.7000000000000455,True,33.90000000000009,True
Prelim UoM Consumer Sentiment,2009-01-16 14:55:00,USD,61.9,59.2,-1,1.5,False,2.5,False,6.7000000000000455,False,6.399999999999977,False,5.899999999999977,False,26.899999999999977,False
Building Permits,2009-01-22 13:30:00,USD,0.55,0.6,1,9.899999999999977,True,7.800000000000068,True,9.899999999999977,True,7.600000000000023,True,29.0,True,56.5,True
Unemployment Claims,2009-01-22 13:30:00,USD,589.0,545.0,-1,9.899999999999977,False,7.800000000000068,False,9.899999999999977,False,7.600000000000023,False,29.0,False,56.5,False
Existing Home Sales,2009-01-26 14:59:00,USD,4.74,4.4,-1,6.7999999999999545,False,2.2999999999999545,False,3.199999999999932,False,0.39999999999997726,False,-4.100000000000023,True,-18.899999999999977,True
CB Consumer Confidence,2009-01-27 15:00:00,USD,37.7,38.7,1,-3.5,False,-1.5,False,-4.600000000000023,False,-4.899999999999977,False,-8.600000000000023,False,-7.2000000000000455,False
Core Durable Goods Orders m/m,2009-01-29 13:30:00,USD,-3.6,-2.6,1,5.899999999999977,True,16.09999999999991,True,21.59999999999991,True,28.09999999999991,True,39.59999999999991,True,35.0,True
Unemployment Claims,2009-01-29 13:30:00,USD,588.0,580.0,-1,5.899999999999977,False,16.09999999999991,False,21.59999999999991,False,28.09999999999991,False,39.59999999999991,False,35.0,False
New Home Sales,2009-01-29 15:00:00,USD,331.0,395.0,1,12.099999999999909,True,11.599999999999909,True,20.09999999999991,True,25.09999999999991,True,35.89999999999998,True,26.399999999999977,True
Advance GDP q/q,2009-01-30 13:30:00,USD,-3.8,-5.4,-1,-0.10000000000002274,True,0.20000000000004547,False,5.300000000000068,False,7.100000000000023,False,-4.899999999999977,True,-28.399999999999977,True
ISM Manufacturing PMI,2009-02-02 15:00:00,USD,35.6,32.4,-1,0.7000000000000455,False,0.900000000000091,False,-8.899999999999977,True,-10.0,True,-10.299999999999955,True,-7.399999999999977,True
Pending Home Sales m/m,2009-02-03 15:00:00,USD,6.3,0.0,-1,-4.899999999999977,True,-17.399999999999977,True,-15.0,True,-8.399999999999977,True,-4.7999999999999545,True,6.7000000000000455,False
ADP Non-Farm Employment Change,2009-02-04 13:15:00,USD,-522.0,-528.0,-1,10.100000000000023,False,7.0,False,3.5,False,8.600000000000023,False,23.899999999999977,False,13.799999999999955,False
ISM Services PMI,2009-02-04 15:00:00,USD,42.9,39.1,-1,5.2000000000000455,False,8.0,False,2.800000000000068,False,6.5,False,18.5,False,13.300000000000068,False
Unemployment Claims,2009-02-05 13:30:00,USD,626.0,585.0,-1,3.7999999999999545,False,0.1999999999999318,False,-5.300000000000068,True,-2.7000000000000455,True,-4.600000000000023,True,-20.90000000000009,True
Non-Farm Employment Change,2009-02-06 13:30:00,USD,-598.0,-530.0,1,-3.5,False,-5.2000000000000455,False,-1.8000000000000682,False,-4.899999999999977,False,-16.600000000000023,False,-2.1000000000000227,False
Unemployment Rate,2009-02-06 13:30:00,USD,7.6,7.5,-1,-3.5,True,-5.2000000000000455,True,-1.8000000000000682,True,-4.899999999999977,True,-16.600000000000023,True,-2.1000000000000227,True
Trade Balance,2009-02-11 13:30:00,USD,-39.9,-37.0,1,13.299999999999955,True,18.09999999999991,True,18.399999999999977,True,12.899999999999977,True,18.199999999999932,True,11.199999999999932,True
Core Retail Sales m/m,2009-02-12 13:30:00,USD,0.9,-0.5,-1,0.5,False,0.5,False,4.300000000000068,False,3.0,False,-5.100000000000023,True,0.3000000000000682,False
Retail Sales m/m,2009-02-12 13:30:00,USD,1.0,-0.8,-1,0.5,False,0.5,False,4.300000000000068,False,3.0,False,-5.100000000000023,True,0.3000000000000682,False
Unemployment Claims,2009-02-12 13:30:00,USD,623.0,610.0,-1,0.5,False,0.5,False,4.300000000000068,False,3.0,False,-5.100000000000023,True,0.3000000000000682,False
Prelim UoM Consumer Sentiment,2009-02-13 14:55:00,USD,56.2,60.6,1,0.8999999999999773,True,2.7000000000000455,True,3.1000000000000227,True,0.8999999999999773,True,7.7000000000000455,True,32.700000000000045,True
TIC Long-Term Purchases,2009-02-17 14:00:00,USD,34.8,20.0,-1,7.899999999999977,False,4.399999999999977,False,5.2000000000000455,False,6.5,False,2.2000000000000455,False,15.799999999999955,False
PPI m/m,2009-02-19 13:30:00,USD,0.8,0.2,-1,-0.8000000000000682,True,-0.40000000000009095,True,-6.100000000000023,True,-5.5,True,12.5,False,11.899999999999977,False
Unemployment Claims,2009-02-19 13:30:00,USD,627.0,620.0,-1,-0.8000000000000682,True,-0.40000000000009095,True,-6.100000000000023,True,-5.5,True,12.5,False,11.899999999999977,False
CPI y/y,2009-02-20 13:30:00,USD,0.0,-0.2,-1,0.40000000000009095,False,1.900000000000091,False,12.0,False,0.8000000000000682,False,-0.599999999999909,True,-27.399999999999977,True
Core CPI m/m,2009-02-20 13:30:00,USD,0.2,0.1,-1,0.40000000000009095,False,1.900000000000091,False,12.0,False,0.8000000000000682,False,-0.599999999999909,True,-27.399999999999977,True
CB Consumer Confidence,2009-02-24 15:00:00,USD,25.0,35.5,1,-20.200000000000045,False,-30.200000000000045,False,-25.800000000000068,False,-31.300000000000068,False,-20.600000000000023,False,-55.80000000000007,False
Existing Home Sales,2009-02-25 15:00:00,USD,4.49,4.78,1,7.100000000000023,True,4.899999999999977,True,-7.399999999999977,False,-14.199999999999932,False,-32.60000000000002,False,-32.10000000000002,False
Core Durable Goods Orders m/m,2009-02-26 13:30:00,USD,-2.5,-2.1,1,-0.8000000000000682,False,-5.800000000000068,False,1.6999999999999318,True,5.5,True,12.5,True,0.2999999999999545,True
Unemployment Claims,2009-02-26 13:30:00,USD,667.0,628.0,-1,-0.8000000000000682,True,-5.800000000000068,True,1.6999999999999318,False,5.5,False,12.5,False,0.2999999999999545,False
New Home Sales,2009-02-26 15:00:00,USD,309.0,325.0,1,-8.400000000000091,False,-3.900000000000091,False,-2.800000000000068,False,2.699999999999932,True,7.599999999999909,True,2.0,True
Prelim GDP q/q,2009-02-27 13:30:00,USD,-6.2,-5.4,1,-1.6000000000000227,False,-3.900000000000091,False,-12.600000000000023,False,-12.100000000000023,False,-21.100000000000023,False,-44.60000000000002,False
ISM Manufacturing PMI,2009-03-02 15:00:00,USD,35.8,34.0,-1,-17.799999999999955,True,-10.5,True,-14.799999999999955,True,-25.399999999999977,True,-41.0,True,-40.5,True
Pending Home Sales m/m,2009-03-03 15:00:00,USD,-7.7,-3.0,1,-15.800000000000068,False,-16.100000000000023,False,-11.0,False,-10.5,False,-11.400000000000091,False,-1.1000000000000227,False
ADP Non-Farm Employment Change,2009-03-04 13:15:00,USD,-697.0,-620.0,1,-1.8000000000000682,False,1.599999999999909,True,-5.400000000000091,False,-6.5,False,0.39999999999997726,True,29.399999999999977,True
ISM Services PMI,2009-03-04 15:00:00,USD,41.6,41.2,-1,-5.100000000000023,True,-9.0,True,-17.199999999999932,True,-13.699999999999932,True,-4.399999999999977,True,18.700000000000045,False
Unemployment Claims,2009-03-05 13:30:00,USD,639.0,647.0,1,-0.39999999999997726,False,1.5,True,12.299999999999955,True,18.600000000000023,True,23.600000000000023,True,0.6000000000000227,True
Non-Farm Employment Change,2009-03-06 13:30:00,USD,-651.0,-647.0,1,-0.1999999999999318,False,4.800000000000068,True,2.400000000000091,True,1.8000000000000682,True,-12.5,False,-41.19999999999993,False
Unemployment Rate,2009-03-06 13:30:00,USD,8.1,7.9,-1,-0.1999999999999318,True,4.800000000000068,False,2.400000000000091,False,1.8000000000000682,False,-12.5,True,-41.19999999999993,True
Core Retail Sales m/m,2009-03-12 12:30:00,USD,0.7,-0.1,-1,9.099999999999909,False,8.099999999999909,False,3.099999999999909,False,9.599999999999909,False,12.199999999999932,False,3.2999999999999545,False
Retail Sales m/m,2009-03-12 12:30:00,USD,-0.1,-0.5,-1,9.099999999999909,False,8.099999999999909,False,3.099999999999909,False,9.599999999999909,False,12.199999999999932,False,3.2999999999999545,False
Unemployment Claims,2009-03-12 12:30:00,USD,654.0,642.0,-1,9.099999999999909,False,8.099999999999909,False,3.099999999999909,False,9.599999999999909,False,12.199999999999932,False,3.2999999999999545,False
Trade Balance,2009-03-13 12:30:00,USD,-36.0,-38.3,-1,3.2999999999999545,False,3.6000000000000227,False,4.7999999999999545,False,3.3999999999999773,False,-3.800000000000068,True,-11.100000000000023,True
Prelim UoM Consumer Sentiment,2009-03-13 13:55:00,USD,56.6,55.0,-1,-4.2999999999999545,True,-5.600000000000023,True,-5.2999999999999545,True,-6.2999999999999545,True,-13.5,True,-18.600000000000023,True
TIC Long-Term Purchases,2009-03-16 13:00:00,USD,-43.0,44.3,1,-4.899999999999977,False,-3.3999999999999773,False,-3.2999999999999545,False,-1.0,False,-5.399999999999977,False,-27.0,False
Building Permits,2009-03-17 12:30:00,USD,0.55,0.5,-1,0.8999999999999773,False,0.0,False,-2.5,True,-2.5,True,-12.0,True,37.0,False
PPI m/m,2009-03-17 12:30:00,USD,0.1,0.3,1,0.8999999999999773,True,0.0,False,-2.5,False,-2.5,False,-12.0,False,37.0,True
CPI y/y,2009-03-18 12:30:00,USD,0.2,0.0,-1,-6.7000000000000455,True,-15.400000000000091,True,-23.5,True,29.59999999999991,False,35.69999999999993,False,43.39999999999998,False
Core CPI m/m,2009-03-18 12:30:00,USD,0.2,0.1,-1,-6.7000000000000455,True,-15.400000000000091,True,-23.5,True,29.59999999999991,False,35.69999999999993,False,43.39999999999998,False
Unemployment Claims,2009-03-19 12:30:00,USD,646.0,652.0,1,3.8999999999999773,True,10.5,True,11.5,True,15.700000000000045,True,13.899999999999977,True,7.899999999999977,True
Existing Home Sales,2009-03-23 14:00:00,USD,4.72,4.45,-1,3.7999999999999545,False,5.5,False,4.699999999999932,False,-8.200000000000045,True,-22.0,True,-17.600000000000023,True
Core Durable Goods Orders m/m,2009-03-25 12:30:00,USD,3.9,-2.0,-1,19.5,False,10.200000000000045,False,12.399999999999977,False,13.800000000000068,False,16.399999999999977,False,4.2000000000000455,False
New Home Sales,2009-03-25 14:00:00,USD,337.0,302.0,-1,7.899999999999977,False,6.399999999999977,False,11.399999999999977,False,11.699999999999932,False,15.5,False,2.5,False
Unemployment Claims,2009-03-26 12:30:00,USD,652.0,649.0,-1,-3.400000000000091,True,-2.0,True,0.8999999999999773,False,-5.900000000000091,True,-13.800000000000068,True,-23.600000000000023,True
CB Consumer Confidence,2009-03-31 14:00:00,USD,26.0,27.8,1,-0.40000000000009095,False,-0.40000000000009095,False,1.099999999999909,True,0.8999999999999773,True,7.699999999999932,True,-15.5,False
ADP Non-Farm Employment Change,2009-04-01 12:15:00,USD,-742.0,-660.0,1,6.100000000000023,True,3.3999999999999773,True,1.6000000000000227,True,2.3999999999999773,True,-9.299999999999955,False,-17.899999999999977,False
ISM Manufacturing PMI,2009-04-01 14:00:00,USD,36.3,35.8,-1,-0.39999999999997726,True,-4.199999999999932,True,-0.7999999999999545,True,0.8000000000000682,False,-23.59999999999991,True,-25.799999999999955,True
Pending Home Sales m/m,2009-04-01 14:00:00,USD,2.1,0.2,-1,-0.39999999999997726,True,-4.199999999999932,True,-0.7999999999999545,True,0.8000000000000682,False,-23.59999999999991,True,-25.799999999999955,True
Unemployment Claims,2009-04-02 12:30:00,USD,669.0,649.0,-1,-1.599999999999909,True,-12.099999999999909,True,-11.699999999999932,True,-11.199999999999932,True,-14.799999999999955,True,-48.19999999999993,True
Non-Farm Employment Change,2009-04-03 12:30:00,USD,-663.0,-659.0,1,-3.7000000000000455,False,0.8999999999999773,True,-4.300000000000068,False,-11.900000000000091,False,-32.80000000000007,False,-22.700000000000045,False
ISM Services PMI,2009-04-03 14:00:00,USD,40.8,41.9,1,1.2000000000000455,True,-2.8999999999999773,False,-5.699999999999932,False,-10.5,False,-36.799999999999955,False,-20.399999999999977,False
Trade Balance,2009-04-09 12:30:00,USD,-26.0,-36.6,-1,-7.600000000000023,True,-1.900000000000091,True,-1.900000000000091,True,-6.2000000000000455,True,-0.39000000000010004,True,14.639999999999986,False
Unemployment Claims,2009-04-09 12:30:00,USD,654.0,665.0,1,-7.600000000000023,False,-1.900000000000091,False,-1.900000000000091,False,-6.2000000000000455,False,-0.39000000000010004,False,14.639999999999986,True
Core Retail Sales m/m,2009-04-14 12:30:00,USD,-0.9,0.1,1,-1.4500000000000455,False,-5.350000000000023,False,-2.2000000000000455,False,-4.519999999999982,False,-2.92999999999995,False,-12.960000000000036,False
PPI m/m,2009-04-14 12:30:00,USD,-1.2,0.0,1,-1.4500000000000455,False,-5.350000000000023,False,-2.2000000000000455,False,-4.519999999999982,False,-2.92999999999995,False,-12.960000000000036,False
Retail Sales m/m,2009-04-14 12:30:00,USD,-1.1,0.3,1,-1.4500000000000455,False,-5.350000000000023,False,-2.2000000000000455,False,-4.519999999999982,False,-2.92999999999995,False,-12.960000000000036,False
CPI y/y,2009-04-15 12:30:00,USD,-0.4,-0.1,1,-3.849999999999909,False,-1.7899999999999636,False,-2.769999999999982,False,-3.6099999999999,False,-5.240000000000009,False,-24.339999999999918,False
Core CPI m/m,2009-04-15 12:30:00,USD,0.2,0.1,-1,-3.849999999999909,True,-1.7899999999999636,True,-2.769999999999982,True,-3.6099999999999,True,-5.240000000000009,True,-24.339999999999918,True
TIC Long-Term Purchases,2009-04-15 13:00:00,USD,22.0,17.0,-1,-3.849999999999909,True,-1.7899999999999636,True,-2.769999999999982,True,-3.6099999999999,True,-5.240000000000009,True,-24.339999999999918,True
Building Permits,2009-04-16 12:30:00,USD,0.51,0.55,1,0.01999999999998181,True,-8.620000000000005,False,-9.719999999999914,False,-15.769999999999982,False,-16.949999999999932,False,-5.529999999999973,False
Unemployment Claims,2009-04-16 12:30:00,USD,610.0,657.0,1,0.01999999999998181,True,-8.620000000000005,False,-9.719999999999914,False,-15.769999999999982,False,-16.949999999999932,False,-5.529999999999973,False
Unemployment Claims,2009-04-23 12:30:00,USD,640.0,635.0,-1,0.67999999999995,False,4.199999999999932,False,13.25,False,9.699999999999932,False,16.049999999999955,False,15.699999999999932,False
Existing Home Sales,2009-04-23 14:00:00,USD,4.57,4.68,1,4.149999999999977,True,11.090000000000032,True,13.580000000000041,True,10.669999999999959,True,16.870000000000005,True,17.529999999999973,True
Core Durable Goods Orders m/m,2009-04-24 12:30:00,USD,-0.6,-1.2,-1,-1.0499999999999545,True,-0.17999999999994998,True,0.020000000000095497,False,1.9700000000000273,False,-2.8299999999999272,True,-20.870000000000005,True
New Home Sales,2009-04-24 14:00:00,USD,356.0,340.0,-1,0.32000000000005,False,-4.3799999999999955,True,0.5500000000000682,False,2.82000000000005,False,-0.8999999999999773,True,-19.59999999999991,True
CB Consumer Confidence,2009-04-28 14:00:00,USD,39.2,29.6,-1,-9.710000000000036,True,-8.330000000000041,True,-4.460000000000036,True,-4.740000000000009,True,-1.4600000000000364,True,-14.309999999999945,True
Advance GDP q/q,2009-04-29 12:30:00,USD,-6.1,-4.8,1,3.2999999999999545,True,-0.05000000000006821,False,4.2999999999999545,True,2.4600000000000364,True,-14.149999999999977,False,-13.300000000000068,False
Unemployment Claims,2009-04-30 12:30:00,USD,631.0,639.0,1,-7.199999999999932,False,-6.069999999999936,False,-4.17999999999995,False,-1.1999999999999318,False,-5.269999999999982,False,14.160000000000082,True
ISM Manufacturing PMI,2009-05-01 14:00:00,USD,40.1,38.4,-1,-1.75,True,0.14000000000010004,False,1.7800000000000864,False,1.3700000000000045,False,18.760000000000105,False,19.450000000000045,False
Pending Home Sales m/m,2009-05-04 14:00:00,USD,3.2,0.1,-1,11.829999999999927,False,12.590000000000032,False,12.289999999999964,False,10.870000000000005,False,19.370000000000005,False,18.25999999999999,False
ISM Services PMI,2009-05-05 14:00:00,USD,43.7,42.5,-1,-1.8500000000000227,True,-6.2700000000000955,True,-9.1400000000001,True,-15.3900000000001,True,-1.490000000000009,True,2.409999999999968,False
ADP Non-Farm Employment Change,2009-05-06 12:15:00,USD,-491.0,-644.0,-1,2.5400000000000773,False,6.920000000000073,False,2.6200000000000045,False,7.389999999999986,False,16.519999999999982,False,8.290000000000077,False
Unemployment Claims,2009-05-07 12:30:00,USD,601.0,639.0,1,4.0499999999999545,True,-0.8500000000000227,False,-2.0599999999999454,False,-6.5499999999999545,False,-2.5299999999999727,False,-1.8999999999999773,False
Non-Farm Employment Change,2009-05-08 12:30:00,USD,-539.0,-590.0,-1,-2.8799999999999955,True,-4.529999999999973,True,-7.920000000000073,True,-1.4300000000000637,True,-4.269999999999982,True,1.0799999999999272,False
Trade Balance,2009-05-12 12:30:00,USD,-27.6,-29.2,-1,1.5699999999999363,False,-0.5,True,0.9199999999999591,False,5.439999999999941,False,1.92999999999995,False,7.710000000000036,False
